"Address","Suffix","Street","Side","Site","On Street","X","Y","Latitude","Longitude","Inventory Date","Site ID","Species","DBH","Park Name","Growing Space Type","Multi Stem"
39,"","HANCOCK ST","Front",0,"HANCOCK ST",759903.488507892,2967879.63070571,42.3913725138,-71.115986642,"10/31/2018",36653,"linden: littleleaf (Tilia cordata)",21.3,"N/A","Well/Pit","No"
40,"","HANCOCK ST","Front",0,"HANCOCK ST",759862.646948451,2967868.2300485,42.3913417348,-71.1161380173,"10/31/2018",36697,"linden: littleleaf (Tilia cordata)",13.8,"N/A","Well/Pit","No"
41,"","HANCOCK ST","Front",0,"HANCOCK ST",759915.373749307,2967901.86116587,42.3914333675,-71.1159422752,"10/31/2018",36963,"linden: littleleaf (Tilia cordata)",19.5,"N/A","Well/Pit","No"
44,"","HANCOCK ST","Front",0,"HANCOCK ST",759899.306977928,2967941.16212396,42.391541408,-71.1160010955,"10/31/2018",36687,"linden: littleleaf (Tilia cordata)",10.8,"N/A","Well/Pit","No"
46,"","HANCOCK ST","Front",0,"HANCOCK ST",759915.252193238,2967974.32864902,42.3916322202,-71.1159415173,"11/6/2018",37203,"maple: Norway (Acer platanoides)",24,"N/A","Well/Pit","No"
50,"","HANCOCK ST","Front",0,"HANCOCK ST",759942.202680325,2968026.6144861,42.3917753598,-71.1158408811,"10/31/2018",36674,"ash: green (Fraxinus pennsylvanica)",11.4,"N/A","Well/Pit","No"
51,"","HANCOCK ST","Side",0,"SUMMER ST",759988.940883557,2968012.5236059,42.3917361166,-71.1156681017,"11/7/2018",37397,"oak: pin (Quercus palustris)",3.4,"N/A","Well/Pit","No"
51,"","HANCOCK ST","Side",0,"SUMMER ST",760018.3061188,2967993.92614519,42.3916847219,-71.1155597085,"11/7/2018",37405,"oak: pin (Quercus palustris)",3,"N/A","Well/Pit","No"
61,"","HANCOCK ST","Front",0,"HANCOCK ST",760028.568163635,2968135.27558999,42.3920724587,-71.1155193622,"11/7/2018",37507,"cherry/plum: spp. (Prunus spp.)",4,"N/A","Well/Pit","No"
63,"","HANCOCK ST","Front",0,"HANCOCK ST",760050.593553019,2968183.43709707,42.3922043417,-71.1154370249,"11/7/2018",37513,"maple: red (Acer rubrum)",13,"N/A","Well/Pit","No"
77,"","HANCOCK ST","Front",0,"HANCOCK ST",760110.405953173,2968318.35017431,42.3925738037,-71.1152133582,"11/7/2018",37777,"pear: callery (Pyrus calleryana)",6.3,"N/A","Well/Pit","No"
81,"","HANCOCK ST","Front",0,"HANCOCK ST",760132.643531239,2968362.73602108,42.3926953234,-71.1151302972,"11/7/2018",37530,"linden: littleleaf (Tilia cordata)",13.1,"N/A","Well/Pit","No"
85,"","HANCOCK ST","Front",0,"HANCOCK ST",760143.09078454,2968390.50377074,42.3927713889,-71.1150911594,"11/7/2018",37539,"linden: littleleaf (Tilia cordata)",15.2,"N/A","Well/Pit","No"
87,"","HANCOCK ST","Front",0,"HANCOCK ST",760158.262725,2968428.4022057,42.3928751945,-71.1150343622,"11/7/2018",37546,"linden: littleleaf (Tilia cordata)",4,"N/A","Well/Pit","No"
98,"","HANCOCK ST","Front",0,"HANCOCK ST",760245.97692449,2968707.35942433,42.3936395677,-71.1147049934,"11/7/2018",37396,"elm: hybrid (Ulmus x)",4.1,"N/A","Well/Pit","No"
102,"","HANCOCK ST","Front",0,"HANCOCK ST",760260.259877603,2968729.25893602,42.393699483,-71.1146517533,"11/7/2018",37810,"linden: littleleaf (Tilia cordata)",16.6,"N/A","Well/Pit","No"
105,"","HANCOCK ST","Front",0,"HANCOCK ST",760292.961973986,2968706.22251292,42.3936358655,-71.1145310791,"11/7/2018",37560,"linden: silver (Tilia tomentosa)",19.7,"N/A","Well/Pit","No"
106,"","HANCOCK ST","Front",0,"HANCOCK ST",760280.825390259,2968765.70561868,42.3937992379,-71.1145750124,"11/7/2018",37769,"vacant site: medium (vacant site medium)",0,"N/A","Well/Pit","No"
107,"","HANCOCK ST","Side",0,"SPENCER AVE",760350.479624355,2968766.89566156,42.3938016394,-71.1143171397,"11/12/2018",38285,"linden: littleleaf (Tilia cordata)",21.1,"N/A","Well/Pit","No"
110,"","HANCOCK ST","Front",0,"HANCOCK ST",760310.834985876,2968814.55916296,42.39393292,-71.1144631025,"11/12/2018",38346,"maple: Norway (Acer platanoides)",9,"N/A","Well/Pit","No"
114,"","HANCOCK ST","Front",0,"HANCOCK ST",760328.171321803,2968847.45382427,42.3940229681,-71.1143983746,"11/12/2018",38345,"maple: red (Acer rubrum)",2.8,"N/A","Well/Pit","No"
115,"","HANCOCK ST","Side",0,"SPENCER AVE",760370.451196104,2968791.1117598,42.3938678406,-71.1142428016,"11/12/2018",38280,"elm: hybrid (Ulmus x)",4,"N/A","Well/Pit","No"
121,"","HANCOCK ST","Side",0,"HANCOCK ST",760408.204022832,2968910.21099776,42.3941941808,-71.1141010498,"11/12/2018",38288,"linden: littleleaf (Tilia cordata)",18.4,"N/A","Well/Pit","No"
21,"","HANSON AVE","Front",1,"HANSON AVE",762883.883157922,2963640.49156289,42.3797029325,-71.1050266266,"10/20/2017",19181,"crabapple: flowering (Malus spp.)",5.9,"N/A","Open/Restricted","No"
25,"X","HANSON ST","Front",0,"HANSON ST",762665.117399613,2963727.10064591,42.3799433658,-71.1058348124,"12/27/2018",42671,"ash: green (Fraxinus pennsylvanica)",16.9,"PALMACCI PLGD","Well/Pit","No"
25,"X","HANSON ST","Side",0,"SKEHAN ST",762668.638524957,2963706.30094031,42.3798862465,-71.1058221362,"12/27/2018",42665,"elm: American (Ulmus americana)",1.6,"PALMACCI PLGD","Well/Pit","No"
25,"X","HANSON ST","Side",0,"SKEHAN ST",762651.531203459,2963702.46818536,42.3798759463,-71.1058855173,"12/27/2018",42680,"ash: green (Fraxinus pennsylvanica)",14.2,"PALMACCI PLGD","Well/Pit","No"
25,"X","HANSON ST","Side",0,"SKEHAN ST",762637.507893632,2963698.30844454,42.3798647097,-71.1059374898,"12/27/2018",42693,"cherry/plum: spp. (Prunus spp.)",7.5,"PALMACCI PLGD","Well/Pit","No"
25,"X","HANSON ST","Side",0,"SKEHAN ST",762612.870432927,2963693.41719162,42.3798516003,-71.1060287586,"12/27/2018",42699,"cherry/plum: spp. (Prunus spp.)",12,"PALMACCI PLGD","Well/Pit","No"
25,"X","HANSON ST","Side",0,"SKEHAN ST",762607.949437842,2963720.69411597,42.3799265109,-71.1060465053,"12/27/2018",42708,"vacant site: large (vacant site large)",0,"PALMACCI PLGD","Well/Pit","No"
47,"","HANSON ST","Front",1,"HANSON ST",762764.011755246,2963417.44289652,42.3790924065,-71.1054740973,"10/20/2017",19109,"zelkova: Japanese (Zelkova serrata)",17.5,"N/A","Well/Pit","No"
53,"","HANSON ST","Front",1,"HANSON ST",762785.914317832,2963347.24661972,42.378899509,-71.1053942371,"10/20/2017",19145,"maple: sugar (Acer saccharum)",8.3,"N/A","Well/Pit","No"
7,"","HARDAN RD","Front",0,"HARDAN RD",756884.996372225,2973066.89071529,42.4056431192,-71.1270764094,"10/30/2018",36289,"zelkova: Japanese (Zelkova serrata)",14.8,"N/A","Well/Pit","No"
8,"","HARDAN RD","Front",0,"HARDAN RD",756903.874914224,2973056.86861982,42.4056153921,-71.1270066721,"10/30/2018",36278,"zelkova: Japanese (Zelkova serrata)",11.5,"N/A","Well/Pit","No"
10,"","HARDAN RD","Front",0,"HARDAN RD",756878.93492314,2973017.30330567,42.4055071242,-71.1270996551,"10/30/2018",36270,"zelkova: Japanese (Zelkova serrata)",13.9,"N/A","Well/Pit","No"
2,"","HARDING ST","Front",1,"HARDING ST",766880.912611554,2961757.82968777,42.3744851473,-71.0902668303,"11/2/2017",19853,"ash: white (Fraxinus americana)",15.4,"N/A","Well/Pit","No"
2,"","HARDING ST","Rear",1,"EARLE ST",766741.224092984,2961868.84587592,42.3747916173,-71.0907818129,"11/2/2017",19891,"maple: Norway (Acer platanoides)",13.9,"N/A","Well/Pit","No"
2,"","HARDING ST","Side",1,"SOUTH ST",766839.45945327,2961736.92996899,42.3744283445,-71.0904206099,"11/2/2017",19783,"ash: white (Fraxinus americana)",11.9,"N/A","Well/Pit","No"
2,"","HARDING ST","Side",2,"SOUTH ST",766761.116658564,2961750.99620827,42.3744679744,-71.0907102877,"11/2/2017",19818,"ash: white (Fraxinus americana)",14.8,"N/A","Well/Pit","No"
8,"","HARDING ST","Rear",1,"EARLE ST",766755.501973128,2961914.16663282,42.3749157901,-71.0907281689,"11/2/2017",19888,"maple: Norway (Acer platanoides)",12.9,"N/A","Well/Pit","No"
31,"","HAROLD RD","Side",0,"GORDON ST",756217.427706448,2975761.80032615,42.413045924,-71.1295048021,"10/24/2018",35313,"maple: red (Acer rubrum)",6.8,"N/A","Well/Pit","No"
31,"","HAROLD RD","Side",0,"GORDON ST",756187.88205641,2975786.22886617,42.4131133079,-71.1296138175,"10/24/2018",35355,"maple: red (Acer rubrum)",4.9,"N/A","Well/Pit","No"
9,"","HAROLD ST","Front",1,"HAROLD ST",763670.565617677,2962460.24133923,42.3764542782,-71.102135437,"10/31/2017",19587,"cherry/plum: spp. (Prunus spp.)",11.7,"N/A","Well/Pit","No"
11,"","HAROLD ST","Front",1,"HAROLD ST",763669.916301469,2962495.86147899,42.3765520287,-71.1021372252,"10/31/2017",19631,"cherry/plum: spp. (Prunus spp.)",12.6,"N/A","Well/Pit","No"
15,"","HAROLD ST","Front",1,"HAROLD ST",763669.266987004,2962531.48156411,42.376649779,-71.1021390133,"10/31/2017",19669,"cherry/plum: spp. (Prunus spp.)",11.7,"N/A","Well/Pit","No"
22,"","HAROLD ST","Front",1,"HAROLD ST",763637.944871676,2962605.75128105,42.3768539769,-71.1022536512,"10/31/2017",19705,"cherry/plum: spp. (Prunus spp.)",13.3,"N/A","Well/Pit","No"
23,"","HAROLD ST","Front",1,"HAROLD ST",763671.345933392,2962603.70010841,42.376847921,-71.1021300726,"10/31/2017",19709,"cherry/plum: spp. (Prunus spp.)",13.4,"N/A","Well/Pit","No"
24,"","HAROLD ST","Front",1,"HAROLD ST",763637.324790617,2962635.11325345,42.3769345545,-71.1022554394,"10/31/2017",19744,"sweetgum: American (Liquidambar styraciflua)",15.5,"N/A","Well/Pit","No"
35,"","HAROLD ST","Side",1,"MARION ST",763709.355627599,2962741.55502055,42.3772257101,-71.1019870218,"10/31/2017",19588,"elm: Chinese (Ulmus parvifolia)",4,"N/A","Well/Pit","No"
12,"","HARRISON RD","Front",0,"HARRISON RD",756882.026453204,2970437.03820277,42.3984268373,-71.1271299724,"11/7/2018",37723,"crabapple: flowering (Malus spp.)",3.9,"N/A","Open/Restricted","No"
9,"","HARRISON ST","Front",1,"HARRISON ST",761904.947148034,2964406.90152274,42.3818183523,-71.1086367216,"10/20/2017",19091,"pear: callery (Pyrus calleryana)",10.5,"N/A","Well/Pit","No"
10,"","HARRISON ST","Front",1,"HARRISON ST",761870.397282325,2964387.67085411,42.3817660181,-71.1087649238,"10/20/2017",19131,"pear: callery (Pyrus calleryana)",15.6,"N/A","Well/Pit","No"
15,"","HARRISON ST","Front",1,"HARRISON ST",761827.536393966,2964431.09549935,42.3818857151,-71.1089228232,"10/20/2017",19126,"planetree: London (Platanus x acerifolia)",17,"N/A","Well/Pit","No"
16,"","HARRISON ST","Front",1,"HARRISON ST",761833.762806532,2964394.39153922,42.3817849207,-71.1089004009,"10/20/2017",19096,"planetree: London (Platanus x acerifolia)",16.1,"N/A","Well/Pit","No"
17,"","HARRISON ST","Front",1,"HARRISON ST",761772.926952156,2964434.69603313,42.3818962819,-71.1091248824,"10/20/2017",19164,"planetree: London (Platanus x acerifolia)",15.1,"N/A","Well/Pit","No"
18,"","HARRISON ST","Front",1,"HARRISON ST",761785.735221802,2964402.27571216,42.3818071591,-71.1090780264,"10/20/2017",19062,"zelkova: Japanese (Zelkova serrata)",5.8,"N/A","Well/Pit","No"
21,"","HARRISON ST","Front",1,"HARRISON ST",761745.374065227,2964437.93925809,42.3819055278,-71.1092268061,"10/20/2017",19055,"planetree: London (Platanus x acerifolia)",12.8,"N/A","Well/Pit","No"
23,"","HARRISON ST","Front",1,"HARRISON ST",761711.073035414,2964437.78213657,42.3819055278,-71.1093537637,"10/20/2017",19093,"planetree: London (Platanus x acerifolia)",15.2,"N/A","Well/Pit","No"
38,"","HARRISON ST","Front",1,"HARRISON ST",761583.352106836,2964456.86371582,42.381959492,-71.1098261611,"10/20/2017",19170,"pear: callery (Pyrus calleryana)",16.6,"N/A","Well/Pit","No"
42,"","HARRISON ST","Front",1,"HARRISON ST",761541.349235258,2964481.38977824,42.3820273189,-71.1099812071,"10/20/2017",19133,"pear: callery (Pyrus calleryana)",8,"N/A","Well/Pit","No"
43,"","HARRISON ST","Front",1,"HARRISON ST",761492.169108965,2964554.23047578,42.3822278115,-71.1101620007,"10/20/2017",19130,"pear: callery (Pyrus calleryana)",13.8,"N/A","Well/Pit","No"
44,"","HARRISON ST","Front",1,"HARRISON ST",761494.412384696,2964517.64457423,42.3821273913,-71.1101543168,"10/20/2017",19063,"oak: northern red (Quercus rubra)",34.7,"N/A","Well/Pit","No"
44,"","HARRISON ST","Front",2,"HARRISON ST",761517.2725987,2964499.10917578,42.3820762432,-71.1100700199,"10/20/2017",19098,"pear: callery (Pyrus calleryana)",12.3,"N/A","Well/Pit","No"
47,"","HARRISON ST","Front",1,"HARRISON ST",761462.628980453,2964569.49870061,42.3822700781,-71.1102710769,"10/20/2017",19165,"pear: callery (Pyrus calleryana)",12,"N/A","Well/Pit","No"
49,"","HARRISON ST","Front",1,"HARRISON ST",761437.917792567,2964585.27036146,42.3823136655,-71.1103622718,"10/20/2017",19054,"honeylocust: thornless (Gleditsia triacanthos inermis)",18.1,"N/A","Well/Pit","No"
51,"","HARRISON ST","Front",1,"HARRISON ST",761409.315382646,2964606.80046283,42.3823731028,-71.1104677718,"10/20/2017",19089,"honeylocust: thornless (Gleditsia triacanthos inermis)",15,"N/A","Well/Pit","No"
19,"","HARRIS ST","Front",1,"BEACON ST",760492.23013317,2965280.36031023,42.3842328008,-71.1138508257,"10/19/2017",19213,"Amur maackia (Maackia amurensis)",1,"N/A","Well/Pit","No"
1,"","HARVARD PL","Side",1,"HARVARD ST",762283.19556862,2965960.69109297,42.386077195,-71.1072102682,"12/13/2017",19946,"ash: green (Fraxinus pennsylvanica)",15.9,"N/A","Well/Pit","No"
1,"","HARVARD PL","Side",2,"HARVARD ST",762262.705326065,2965906.30124103,42.3859282077,-71.1072870386,"12/13/2017",19991,"ash: green (Fraxinus pennsylvanica)",17,"N/A","Well/Pit","No"
14,"","HARVARD PL","Front",1,"HARVARD PL",762081.175053653,2965939.09697022,42.3860204909,-71.1079584029,"12/13/2017",20038,"oak: spp. (Quercus spp.)",23.9,"N/A","Well/Pit","No"
14,"","HARVARD PL","Front",2,"HARVARD PL",762105.220823135,2965927.86217573,42.3859893592,-71.1078695901,"12/13/2017",19945,"maple: Norway (Acer platanoides)",20,"N/A","Open/Restricted","No"
12,"","HARVARD ST","Front",1,"HARVARD ST",762145.108732955,2965655.35087641,42.3852410826,-71.1077265864,"12/13/2017",20040,"ash: green (Fraxinus pennsylvanica)",14,"N/A","Well/Pit","No"
12,"","HARVARD ST","Front",2,"HARVARD ST",762127.781878014,2965620.4243877,42.3851454626,-71.1077913144,"12/13/2017",19948,"ash: green (Fraxinus pennsylvanica)",13.6,"N/A","Well/Pit","No"
17,"","HARVARD ST","Front",1,"HARVARD ST",762205.024557585,2965714.78488192,42.3854034137,-71.1075038021,"12/13/2017",20033,"ash: green (Fraxinus pennsylvanica)",18.4,"N/A","Well/Pit","No"
17,"","HARVARD ST","Side",1,"CLEVELAND ST",762234.519660768,2965668.3232638,42.3852755501,-71.1073954204,"12/13/2017",19986,"planetree: London (Platanus x acerifolia)",3.5,"N/A","Well/Pit","No"
18,"","HARVARD ST","Front",1,"HARVARD ST",762193.820633457,2965763.35659407,42.3855368363,-71.1075444451,"12/13/2017",19993,"ash: green (Fraxinus pennsylvanica)",13.8,"N/A","Well/Pit","No"
20,"","HARVARD ST","Front",1,"HARVARD ST",762219.588624031,2965819.79696443,42.3856913838,-71.1074481058,"12/13/2017",19947,"ash: green (Fraxinus pennsylvanica)",11.1,"N/A","Well/Pit","No"
22,"","HARVARD ST","Front",1,"HARVARD ST",762240.131269466,2965862.84185976,42.3858092399,-71.1073713354,"12/13/2017",20046,"pear: callery (Pyrus calleryana)",9.9,"N/A","Well/Pit","No"
22,"","HARVARD ST","Side",1,"HARVARD PL",762193.666175186,2965885.3187354,42.3858715034,-71.1075429398,"12/13/2017",19994,"oak: black (Quercus velutina)",35,"N/A","Open/Restricted","No"
23,"","HARVARD ST","Front",1,"HARVARD ST",762234.014240427,2965778.12849697,42.385576863,-71.1073954204,"12/13/2017",19941,"ash: green (Fraxinus pennsylvanica)",18.9,"N/A","Well/Pit","No"
23,"","HARVARD ST","Front",2,"HARVARD ST",762261.837843513,2965829.71603969,42.3857180682,-71.1072915547,"12/13/2017",19987,"ash: green (Fraxinus pennsylvanica)",18.8,"N/A","Well/Pit","No"
35,"","HARVARD ST","Front",1,"HARVARD ST",762332.740331698,2965975.91131881,42.3861183332,-71.1070266216,"12/13/2017",19942,"ash: green (Fraxinus pennsylvanica)",14.3,"N/A","Well/Pit","No"
37,"","HARVARD ST","Front",1,"HARVARD ST",762348.434325309,2966012.04547497,42.3862172872,-71.1069679149,"12/13/2017",19990,"ash: green (Fraxinus pennsylvanica)",12.5,"N/A","Well/Pit","No"
38,"","HARVARD ST","Front",1,"HARVARD ST",762312.23698347,2966012.68909401,42.3862195109,-71.1071018865,"12/13/2017",19992,"maple: Norway (Acer platanoides)",11.6,"N/A","Well/Pit","No"
38,"","HARVARD ST","Front",2,"HARVARD ST",762300.152583463,2965987.51170463,42.3861505767,-71.1071470456,"12/13/2017",20043,"ash: green (Fraxinus pennsylvanica)",15.9,"N/A","Well/Pit","No"
40,"","HARVARD ST","Front",1,"HARVARD ST",762324.310157352,2966040.29754185,42.3862951161,-71.1070567275,"12/13/2017",19943,"ash: green (Fraxinus pennsylvanica)",11.9,"N/A","Well/Pit","No"
11,"","HATHORN ST","Front",1,"HATHORN ST",769073.86306429,2966177.77009313,42.3865843063,-71.082071104,"6/14/2017",16458,"zelkova: Japanese (Zelkova serrata)",5.6,"N/A","Well/Pit","No"
17,"","HATHORN ST","Front",1,"HATHORN ST",769032.970208104,2966093.82018677,42.3863544971,-71.0822239895,"6/14/2017",16505,"maple: red (Acer rubrum)",8,"N/A","Well/Pit","No"
23,"","HATHORN ST","Front",1,"HATHORN ST",769018.763557072,2966061.84879958,42.3862669584,-71.0822771543,"6/14/2017",16552,"honeylocust: thornless (Gleditsia triacanthos inermis)",11.8,"N/A","Well/Pit","No"
23,"","HATHORN ST","Front",2,"HATHORN ST",768996.508947631,2966019.14287986,42.3861500722,-71.0823603026,"6/14/2017",16600,"honeylocust: thornless (Gleditsia triacanthos inermis)",5.7,"N/A","Well/Pit","No"
23,"","HATHORN ST","Side",1,"ARLINGTON ST",768973.979219135,2966006.17153202,42.3861147814,-71.0824439301,"6/14/2017",16785,"honeylocust: thornless (Gleditsia triacanthos inermis)",5.4,"N/A","Well/Pit","No"
23,"","HATHORN ST","Side",2,"ARLINGTON ST",768958.005767509,2966012.5911879,42.3861326115,-71.0825029386,"6/14/2017",16223,"honeylocust: thornless (Gleditsia triacanthos inermis)",5.4,"N/A","Well/Pit","No"
23,"","HATHORN ST","Side",3,"ARLINGTON ST",768935.500146165,2966021.1448334,42.386156385,-71.0825860868,"6/14/2017",16268,"honeylocust: thornless (Gleditsia triacanthos inermis)",6.1,"N/A","Well/Pit","No"
23,"","HATHORN ST","Side",4,"ARLINGTON ST",768916.614107031,2966030.43819004,42.3861821396,-71.0826558241,"6/14/2017",16319,"honeylocust: thornless (Gleditsia triacanthos inermis)",7.4,"N/A","Well/Pit","No"
23,"","HATHORN ST","Side",5,"ARLINGTON ST",768902.104055377,2966033.9771093,42.3861920453,-71.0827094681,"6/14/2017",16365,"honeylocust: thornless (Gleditsia triacanthos inermis)",10,"N/A","Well/Pit","No"
3,"","HAWKINS ST","Front",1,"HAWKINS ST",764773.148521155,2963836.95101429,42.3802178008,-71.0980309021,"10/23/2017",19282,"cherry/plum: spp. (Prunus spp.)",4.1,"N/A","Well/Pit","No"
11,"","HAWKINS ST","Side",1,"LAKE ST",764702.876152068,2963748.15808599,42.3799750605,-71.0982925347,"10/23/2017",19430,"cherry/plum: spp. (Prunus spp.)",3.8,"N/A","Well/Pit","No"
14,"","HAWKINS ST","Front",1,"HAWKINS ST",764777.052166667,2963726.2549186,42.379913999,-71.0980183852,"10/23/2017",19327,"pear: callery (Pyrus calleryana)",9.8,"N/A","Well/Pit","No"
3,"","HEATH ST","Side",1,"TEMPLE ST",766236.848972506,2968788.94599496,42.3937870463,-71.0925260503,"6/8/2017",12301,"lilac: Japanese tree (Syringa reticulata)",1.9,"N/A","Well/Pit","No"
8,"","HEATH ST","Front",1,"HEATH ST",766099.650713178,2968797.43900305,42.3938121485,-71.0930337933,"6/8/2017",12917,"planetree: London (Platanus x acerifolia)",23.3,"N/A","Well/Pit","No"
10,"","HEATH ST","Side",1,"LANGMAID AVE",766023.019453519,2968814.61178379,42.3938602736,-71.0933171708,"6/8/2017",12710,"pear: callery (Pyrus calleryana)",17.3,"N/A","Well/Pit","No"
11,"","HEATH ST","Front",1,"HEATH ST",766112.592403464,2968818.43571369,42.3938695941,-71.0929855136,"6/8/2017",12400,"pear: callery (Pyrus calleryana)",17.8,"N/A","Well/Pit","No"
14,"","HEATH ST","Front",1,"HEATH ST",766005.220588171,2968847.52127148,42.3939508101,-71.0933824796,"6/8/2017",12809,"elm: hybrid (Ulmus x)",2.6,"N/A","Well/Pit","No"
14,"","HEATH ST","Side",1,"LANGMAID AVE",766005.517133289,2968822.71644479,42.3938827417,-71.0933818195,"6/8/2017",12741,"pear: callery (Pyrus calleryana)",21.3,"N/A","Well/Pit","No"
17,"","HEATH ST","Front",1,"HEATH ST",766017.375855094,2968881.50820766,42.3940439113,-71.0933368821,"6/8/2017",12417,"pear: callery (Pyrus calleryana)",16.8,"N/A","Well/Pit","No"
18,"","HEATH ST","Front",1,"HEATH ST",765969.587842565,2968874.78338191,42.3940260834,-71.0935139075,"6/8/2017",12844,"linden: littleleaf (Tilia cordata)",19.4,"N/A","Well/Pit","No"
23,"","HEATH ST","Side",1,"HEATH ST",765943.866151806,2968936.73269905,42.3941964087,-71.0936080341,"6/8/2017",12394,"pear: callery (Pyrus calleryana)",9,"N/A","Well/Pit","No"
26,"","HEATH ST","Front",1,"HEATH ST",765887.349516343,2968937.18538436,42.3941983896,-71.0938172458,"6/8/2017",12743,"pear: callery (Pyrus calleryana)",16.2,"N/A","Well/Pit","No"
34,"","HEATH ST","Front",1,"HEATH ST",765835.02543341,2968970.14323631,42.3942895095,-71.0940103644,"6/8/2017",12419,"elm: hybrid (Ulmus x)",2.3,"N/A","Well/Pit","No"
34,"","HEATH ST","Front",2,"HEATH ST",765872.803958505,2968948.66637562,42.39423008348988,-71.09387088988471,"6/8/2017",12433,"lilac: Japanese tree (Syringa reticulata)",2.9,"N/A","Well/Pit","No"
